,online_order,book_table,votes,location,rest_type,cuisines,cost,menu_item,rate
20685,1,0,3823,26,21,1019,1200,5047,4.6
20686,1,1,3439,26,20,1375,1500,1673,4.4
20687,0,1,3659,26,49,971,1900,5047,4.3
20688,0,1,4239,26,5,685,1500,5047,4.3
20689,0,1,2861,26,5,641,1500,5047,4.4
20690,1,1,1785,26,20,1003,1200,1714,4.8
20691,1,1,5448,26,20,809,1600,1604,4.6
20692,0,1,3173,26,5,543,1400,5047,4.6
20693,0,1,4453,26,20,965,1500,5047,4.6
20694,0,1,980,26,38,1127,2500,5047,4.5
20695,0,1,962,26,5,804,1300,5047,4.3
20696,0,1,246,26,20,935,1000,5047,4.9
20697,1,1,3307,26,20,1006,1400,5047,4.2
20698,1,1,266,26,20,146,1700,5047,4.4
20699,1,1,1555,26,20,521,1700,5047,4.4
20700,1,1,1799,26,20,282,900,5047,4.3
20701,1,1,1526,26,21,1391,1500,5047,4.4
20702,0,1,1658,26,20,990,1500,5047,4.2
20703,1,1,886,26,20,1222,1200,3361,4.1
20704,0,1,2946,26,57,1503,1300,5047,4.2
20705,1,0,3890,26,57,4,1400,19,4.3
20706,0,0,1100,26,20,1451,700,5047,4.1
20707,1,1,1673,26,20,1008,1300,925,4.5
20708,1,1,2580,26,20,158,1600,2572,4.4
20709,0,1,769,26,20,965,1000,5047,4.5
20710,1,0,1332,26,16,456,1000,5047,4.3
20711,1,0,1240,26,20,1489,1200,4632,4.3
20712,0,0,2950,26,20,1679,1100,5047,4.4
20713,1,1,1262,26,14,390,1000,2601,4.4
20714,0,1,474,16,37,1171,3000,5047,4.2
20715,0,1,242,26,49,717,1500,5047,4.2
20716,1,1,1489,26,20,1156,600,5047,3.9
20717,0,0,2432,26,46,847,2000,5047,4
20718,1,1,2100,26,20,1490,800,5047,4.1
20719,0,1,2039,16,61,737,1700,5047,4.3
20720,1,0,8304,26,20,1402,750,4365,4.1
20721,1,1,863,26,20,1174,1200,5047,4
20722,1,0,467,16,20,1219,600,5047,3.9
20723,0,1,1230,26,20,1560,800,5047,4
20724,0,1,957,26,21,50,800,5047,4.2
20725,0,1,117,26,20,676,1200,5047,4.5
20726,0,1,1808,16,48,751,1600,5047,4
20727,0,0,84,26,20,1114,800,5047,4.4
20728,1,0,134,26,13,509,200,844,4.5
20729,0,1,205,26,21,1253,1000,5047,3.8
20730,0,0,1699,26,26,648,1100,5047,4.1
20731,0,0,823,26,20,49,900,5047,4.2
20732,1,0,38,26,13,921,700,1693,4
20733,0,1,215,26,20,919,1500,5047,4.2
20734,1,0,398,26,13,341,700,3320,4.3
20735,1,1,1857,26,21,1012,1100,2362,4.1
20736,0,1,597,26,4,738,1300,5047,4.1
20737,1,1,1431,26,5,1660,1500,5047,4
20738,0,1,739,26,60,723,1500,5047,4
20739,1,1,58,26,62,675,450,3187,3.9
20740,0,0,777,26,20,517,650,5047,3.8
20741,1,0,1157,26,16,415,500,2406,4.1
20742,1,1,771,26,22,659,1000,4738,4.3
20743,0,1,776,26,25,1141,1000,5047,4
20744,0,1,822,26,4,31,1800,5047,3.9
20745,0,1,1118,26,46,669,1500,5047,3.7
20746,0,0,592,26,13,427,700,5047,4.2
20747,1,1,1387,26,13,469,800,1054,3.9
20748,1,0,427,26,13,459,650,3765,4.1
20749,0,1,1096,26,60,878,1100,5047,4.2
20750,1,1,1022,26,20,1156,1200,5047,4
20751,1,1,98,26,20,1181,1200,5047,4.2
20752,1,1,217,16,20,808,1500,3783,4.2
20753,1,1,537,26,20,619,800,5047,4.1
20754,1,0,243,26,20,1050,500,5047,4
20755,0,1,988,26,5,668,1400,5047,4
20756,0,1,326,16,20,1528,1800,5047,4.2
20757,0,1,244,26,5,25,1500,5047,4
20758,1,1,147,26,13,463,700,395,4.1
20759,0,1,604,26,46,760,1800,5047,4.1
20760,1,1,220,26,62,222,800,2267,4
20761,1,0,724,26,20,1078,500,4015,3.8
20762,0,1,1224,26,57,535,1200,5047,3.9
20763,0,0,120,16,21,1305,1700,5047,3.9
20764,0,1,211,16,4,802,2000,5047,4.2
20765,0,1,271,26,60,756,1300,5047,3.9
20766,0,1,856,26,46,1223,1600,5047,3.9
20767,1,0,244,26,20,1258,800,5047,3.7
20768,1,0,682,26,13,511,500,1770,3.9
20769,1,0,351,26,20,1462,450,5047,3.9
20770,0,0,125,26,62,1196,300,5047,3.7
20771,1,0,326,16,20,1252,1000,1269,2.9
20772,1,1,255,26,20,1033,800,5047,4.2
20773,1,0,135,26,51,1587,300,5047,3.2
20774,1,0,338,26,22,383,800,1827,4.1
20775,1,0,183,26,20,331,600,5047,4
20776,1,0,553,26,20,1375,800,5047,3.9
20777,1,0,454,26,62,1638,300,737,4
20778,0,1,289,26,20,1156,600,5047,3.7
20779,0,1,95,16,37,814,3000,5047,4.1
20780,0,1,200,26,21,669,1000,5047,3.8
20781,1,0,366,16,20,321,600,5047,4.1
20782,1,0,379,26,30,1634,400,696,4.3
20783,1,1,56,26,62,284,350,3754,3.9
20784,1,0,307,16,62,1063,300,1195,3.9
20785,0,0,82,26,62,1507,400,5047,3.9
20786,0,0,155,26,13,383,700,5047,3.9
20787,1,0,581,26,62,820,400,2042,4.2
20788,1,0,223,26,62,824,400,5047,4
20789,0,0,91,26,62,1604,200,5047,3.1
20790,1,0,156,26,62,1156,300,5047,3.6
20791,1,0,249,26,20,521,700,5047,3.9
20792,0,0,66,16,62,1610,150,5047,3.7
20793,1,0,165,26,62,217,600,3576,4.2
20794,0,0,544,26,33,845,600,5047,2.9
20795,1,0,85,26,62,833,300,2245,3.8
20796,1,0,97,26,20,610,600,5047,2.8
20797,0,0,343,16,43,1112,400,5047,4.1
20798,0,0,185,26,13,401,500,5047,2.8
20799,1,0,55,26,62,855,250,4432,3.3
20800,0,0,56,16,20,1141,1800,5047,3.7
20801,0,0,108,16,4,1536,1300,5047,4
20802,1,0,229,26,62,1156,350,5047,3.5
20803,1,0,137,26,3,187,400,2624,3.5
20804,1,0,739,26,62,1502,500,3657,4
20805,1,0,410,26,62,1058,350,5047,3.8
20806,1,0,128,26,13,436,600,5008,2.4
20807,0,0,79,16,62,1235,300,5047,2.8
20808,1,0,261,26,62,937,500,3233,2.4
20809,0,0,119,16,20,1433,450,5047,2.8
20810,0,0,59,26,13,479,500,5047,3
20811,0,0,47,16,20,1156,250,5047,2.9
20812,0,0,46,16,20,1156,1100,5047,3.4
20813,0,0,134,26,17,430,600,5047,4
20814,0,1,146,16,21,1601,1200,5047,4.1
20815,1,0,48,26,1,177,500,1925,2.9
20816,0,0,106,10,62,1268,500,5047,3
20817,1,0,929,26,62,1335,300,2812,3.9
20818,1,0,89,10,62,1196,250,5047,3.5
20819,0,0,391,16,62,1213,500,5047,3.9
20820,1,0,149,16,62,242,200,1059,3.1
20821,1,0,166,16,62,1476,600,3484,3.2
20822,0,1,2861,26,5,641,1500,5047,4.4
20823,0,1,9300,58,61,16,1800,5047,4.6
20824,0,0,417,58,4,878,1000,5047,4
20825,0,0,80,58,4,534,1800,5047,3.9
20826,0,1,433,58,28,816,2400,5047,3.9
20827,0,0,109,58,46,878,3000,5047,3.9
20828,0,1,6998,26,56,1304,1400,5047,4.2
20829,0,1,221,26,5,642,2000,5047,4.4
20830,0,1,3659,26,49,971,1900,5047,4.3
20831,0,1,4239,26,5,685,1500,5047,4.3
20832,0,1,3173,26,5,543,1400,5047,4.6
20833,0,1,962,26,5,804,1300,5047,4.3
20834,0,1,3173,26,5,543,1400,5047,4.6
20835,0,1,962,26,5,804,1300,5047,4.3
20836,0,1,2946,26,57,1503,1300,5047,4.2
20837,1,0,3890,26,57,4,1400,19,4.3
20838,1,0,1332,26,16,456,1000,5047,4.3
20839,0,1,242,26,49,717,1500,5047,4.2
20840,0,0,2432,26,46,847,2000,5047,4
20841,0,1,2039,16,61,737,1700,5047,4.3
20842,0,1,1808,16,48,751,1600,5047,4
20843,0,0,1699,26,26,648,1100,5047,4.1
20844,1,1,1857,26,21,1012,1100,2362,4.1
20845,1,1,1431,26,5,1660,1500,5047,4
20846,0,1,739,26,60,723,1500,5047,4
20847,0,1,822,26,4,31,1800,5047,3.9
20848,0,1,1118,26,46,669,1500,5047,3.7
20849,0,1,1096,26,60,878,1100,5047,4.2
20850,0,1,988,26,5,668,1400,5047,4
20851,0,1,604,26,46,760,1800,5047,4.1
20852,0,1,1224,26,57,535,1200,5047,3.9
20853,0,1,271,26,60,756,1300,5047,3.9
20854,0,1,856,26,46,1223,1600,5047,3.9
20855,0,1,200,26,21,669,1000,5047,3.8
20856,0,0,108,16,4,1536,1300,5047,4
20857,0,1,597,26,4,738,1300,5047,4.1
20858,0,1,205,26,21,1253,1000,5047,3.8
20859,0,1,9300,58,61,16,1800,5047,4.6
20860,0,0,417,58,4,878,1000,5047,4
20861,0,1,427,58,21,546,1400,5047,4
20862,0,0,80,58,4,534,1800,5047,3.9
20863,1,1,348,58,26,624,900,4281,4.1
20864,0,0,548,26,5,1576,1000,5047,4.3
20865,0,1,6998,26,56,1304,1400,5047,4.2
20866,0,1,221,26,5,642,2000,5047,4.4
20867,1,0,3823,26,21,1019,1200,4967,4.6
20868,0,1,4239,26,5,685,1500,5047,4.3
20869,0,1,2861,26,5,641,1500,5047,4.4
20870,0,1,980,26,38,1127,2500,5047,4.5
20871,0,1,962,26,5,804,1300,5047,4.3
20872,1,1,1526,26,21,1391,1500,326,4.4
20873,0,1,2946,26,57,1503,1300,5047,4.2
20874,1,0,3890,26,57,4,1400,19,4.3
20875,0,1,2039,16,61,737,1700,5047,4.3
20876,0,1,957,26,21,50,800,5047,4.2
20877,0,0,1699,26,26,648,1100,5047,4.1
20878,1,1,1857,26,21,1012,1100,2362,4.1
20879,1,1,1431,26,5,1660,1500,5047,4
20880,0,1,739,26,60,723,1500,5047,4
20881,0,1,822,26,4,31,1800,5047,3.9
20882,0,1,1096,26,60,878,1100,5047,4.2
20883,0,1,988,26,5,668,1400,5047,4
20884,0,1,244,26,5,25,1500,5047,4
20885,0,1,1224,26,57,535,1200,5047,3.9
20886,0,0,120,16,21,1305,1700,5047,3.9
20887,0,1,211,16,4,802,2000,5047,4.2
20888,0,1,271,26,60,756,1300,5047,3.9
20889,0,1,200,26,21,669,1000,5047,3.8
20890,0,0,108,16,4,1536,1300,5047,4
20891,0,1,146,16,21,1601,1200,5047,4.1
20892,0,1,1282,62,20,1325,1600,5047,4.5
20893,0,1,859,62,20,1466,800,5047,4.3
20894,0,1,617,62,38,1440,1800,5047,4
20895,1,0,630,62,20,1402,750,2115,4
20896,0,1,621,62,20,1222,1000,5047,3.9
20897,0,0,81,62,20,1423,600,5047,3.7
20898,1,1,57,62,20,1539,900,5047,3.7
20899,1,1,393,5,22,1468,600,5047,4.3
20900,0,1,965,52,37,1296,2000,5047,4.3
20901,0,1,416,61,20,1296,1200,5047,4.5
20902,1,1,1157,52,20,521,1700,4965,4.5
20903,1,1,1102,52,20,1011,1500,5047,4.3
20904,0,1,1145,52,20,1416,1100,5047,4.3
20905,0,1,569,52,20,1416,1000,5047,4
20906,0,1,113,72,20,1222,1000,5047,3.7
20907,1,1,393,5,22,1468,600,5047,4.3
20908,0,0,239,5,22,699,600,5047,3.7
20909,1,0,99,5,13,467,500,5047,3.6
20910,1,0,274,52,13,404,600,5047,4.1
20911,1,0,77,52,13,332,500,5047,4.1
20912,1,0,289,52,17,783,700,5047,4.2
20913,1,0,505,52,13,494,500,5047,4.2
20914,0,0,400,52,13,427,700,5047,4
20915,0,0,117,52,13,332,350,5047,3.7
20916,1,0,72,52,13,425,500,5047,3.9
20917,1,0,251,52,13,455,400,5047,3.9
20918,1,0,236,62,29,929,500,5047,4.5
20919,1,0,209,62,62,552,450,5047,3.8
20920,1,0,155,62,30,949,500,5047,4
20921,1,0,537,83,29,639,450,5047,3.3
20922,1,0,405,72,30,956,400,5047,4.4
20923,1,0,630,62,20,1402,750,5047,4
20924,1,0,284,52,41,1670,400,5047,3.9
20925,1,0,115,62,30,792,400,5047,3.9
20926,1,0,250,52,62,1235,300,5047,3.5
20927,1,0,358,82,20,1423,850,5047,3.9
20928,1,0,371,62,20,1136,700,5047,4.1
20929,1,0,141,52,62,1577,250,5047,4.1
20930,1,0,143,52,30,956,400,5047,4.1
20931,1,0,713,56,72,267,500,3183,3.2
20932,1,0,185,50,62,1388,450,5047,3.9
20933,1,1,167,52,20,1415,1100,5047,4.2
20934,1,0,1176,82,62,305,250,5047,3.9
20935,1,1,610,52,20,1156,1000,5047,4
20936,1,0,252,52,62,825,350,5047,3.8
20937,1,0,152,72,20,1156,600,5047,4
20938,1,0,73,52,62,1587,300,5047,4
20939,1,0,600,72,62,875,250,5047,3.6
20940,1,0,82,20,72,1269,400,2432,3.3
20941,1,0,162,5,62,1196,400,5047,3.7
20942,1,0,320,62,20,59,800,5047,3.9
20943,1,0,1195,52,62,1589,250,5047,4
20944,1,0,99,5,13,467,500,5047,3.6
20945,1,0,373,5,62,322,400,5047,3.8
20946,1,0,287,62,62,1547,150,5047,4
20947,1,0,223,62,29,235,650,5047,4
20948,1,0,559,62,72,1392,500,5047,4.1
20949,1,0,114,52,62,1636,200,5047,3.9
20950,1,0,440,62,62,323,600,5047,3.9
20951,1,0,343,52,62,593,350,5047,4
20952,1,0,492,5,20,1474,750,5047,3.6
20953,1,0,630,61,35,777,450,5047,4
20954,1,0,335,62,20,1600,450,5047,3.8
20955,1,0,184,62,72,1190,500,5047,3.9
20956,1,1,1026,5,20,1375,800,5047,4.4
20957,1,0,173,52,62,1611,300,5047,4
20958,1,0,31,5,29,1386,600,5047,4
20959,1,0,110,5,20,68,500,5047,3.6
20960,1,0,555,82,64,874,400,5047,4
20961,1,1,393,5,22,1468,600,5047,4.3
20962,1,0,182,62,72,1465,800,5047,3.9
20963,1,0,502,62,20,1196,600,5047,4.1
20964,1,0,53,62,29,1113,600,5047,3.8
20965,1,1,6461,52,21,41,1400,5047,4.8
20966,1,0,591,62,20,68,700,5047,3.8
20967,1,1,1973,52,20,1375,2000,5047,4.9
20968,1,1,1157,52,20,521,1700,5047,4.5
20969,1,0,316,52,20,1489,1200,5047,4.1
20970,1,0,74,62,62,1248,350,5047,3.8
20971,1,0,39,62,29,181,500,5047,4
20972,1,0,121,82,20,1220,600,5047,3.6
20973,1,0,244,5,20,296,600,5047,4.1
20974,1,1,2396,62,21,723,1100,5047,4.6
20975,1,0,444,52,20,524,600,5047,4.1
20976,1,0,397,62,62,1156,450,5047,4
20977,1,0,101,62,62,1597,400,5047,3.5
20978,1,0,197,52,30,773,300,5047,4.1
20979,1,0,41,5,72,1156,800,5047,3.9
20980,1,0,349,62,20,1383,600,5047,3.7
20981,1,0,104,52,11,215,400,5047,3.7
20982,1,0,787,52,20,1680,1000,5047,4.5
20983,1,0,324,52,20,1208,650,5047,3.8
20984,1,0,280,72,20,1294,600,5047,4
20985,1,0,285,5,20,582,800,5047,3.8
20986,1,0,135,67,20,610,700,5047,3.9
20987,1,0,136,5,62,322,500,5047,2.9
20988,1,0,723,67,14,350,400,5047,4.3
20989,1,0,84,72,62,1628,150,5047,4.1
20990,1,0,35,5,30,767,250,5047,3.8
20991,1,0,462,52,62,552,200,5047,3.9
20992,1,0,140,82,62,1608,350,5047,4
20993,1,0,112,72,30,779,400,5047,4
20994,1,1,533,67,20,1088,1000,5047,4.1
20995,1,0,121,52,63,819,300,5047,3.8
20996,1,0,131,52,41,182,450,5047,3.9
20997,1,0,71,52,67,934,500,5047,2.4
20998,1,1,664,52,5,887,1100,5047,4.1
20999,1,0,179,5,30,789,500,5047,4.1
21000,1,1,1102,52,20,1011,1500,5047,4.3
21001,1,0,489,52,62,1547,300,5047,4.1
21002,1,1,470,52,21,1367,1200,5047,4.2
21003,1,0,180,62,20,1284,500,5047,2.3
21004,1,0,505,52,13,494,500,5047,4.2
21005,1,0,58,52,41,1456,300,5047,4
21006,1,0,100,52,62,1196,400,5047,3.7
21007,1,0,73,52,69,1121,250,5047,4
21008,1,0,360,52,41,767,300,5047,3.9
21009,1,0,105,52,62,822,300,5047,3.9
21010,1,0,68,5,20,1196,500,5047,3.7
21011,1,1,675,62,20,1296,900,5047,3.9
21012,1,0,75,5,30,767,350,5047,3.8
21013,1,0,274,52,13,404,600,5047,4.1
21014,1,1,405,5,21,1272,800,5047,3.1
21015,1,1,428,62,20,1537,1100,5047,4.1
21016,0,0,75,62,62,1562,300,5047,3
21017,1,0,377,52,62,1474,400,5047,4
21018,1,0,590,62,20,69,600,5047,3.4
21019,1,0,149,62,20,521,700,5047,3.8
21020,1,0,572,67,20,565,800,5047,3.8
21021,0,1,859,62,20,1466,800,5047,4.3
21022,1,0,1734,52,57,539,1400,5047,4.2
21023,1,0,86,52,20,1031,600,5047,3.8
21024,1,0,109,52,62,1547,120,5047,4.4
21025,0,0,46,61,20,1547,1000,5047,3.7
21026,1,0,88,52,2,181,400,5047,3.9
21027,1,0,441,82,62,1218,250,5047,3.9
21028,1,0,96,62,20,1599,400,5047,2.9
21029,1,0,252,52,13,455,400,5047,3.9
21030,1,0,2416,52,62,1547,150,5047,4.5
21031,1,0,310,82,62,1547,100,5047,4.3
21032,0,0,930,62,21,50,800,5047,4
21033,0,0,103,62,21,61,900,5047,3.7
21034,1,0,72,52,13,425,500,5047,3.9
21035,1,0,4421,52,62,1547,150,5047,4.8
21036,0,1,620,62,20,1222,1000,5047,3.9
21037,1,0,216,62,62,266,400,5047,3.8
21038,1,0,123,5,20,1554,750,5047,3.2
21039,1,0,327,52,51,1547,150,5047,4.1
21040,1,0,97,62,62,529,150,5047,4
21041,1,0,87,72,62,866,200,5047,3.9
21042,1,0,94,62,62,1085,350,5047,3.1
21043,1,0,81,52,20,1607,600,5047,3.9
21044,1,0,291,52,63,1590,300,5047,3.9
21045,1,0,41,52,62,1547,150,5047,3.9
21046,1,1,57,62,20,1539,900,5047,3.7
21047,1,0,177,72,62,235,300,5047,3.8
21048,0,0,453,4,62,1628,100,5047,4.1
21049,0,0,175,5,62,305,350,5047,3.9
21050,0,0,239,5,22,699,600,5047,3.7
21051,0,0,57,5,62,767,600,5047,3.9
21052,1,0,86,61,5,723,1500,5047,3.9
21053,1,0,80,52,13,332,500,5047,4.1
21054,0,1,1145,52,20,1416,1100,5047,4.3
21055,0,0,190,52,30,951,200,5047,4.3
21056,0,0,124,52,41,1112,400,5047,4.2
21057,0,0,128,82,20,1222,600,5047,3.8
21058,0,0,178,5,20,565,750,5047,4
21059,0,0,49,52,41,1586,800,5047,3.1
21060,0,0,49,5,70,1118,250,5047,3.5
21061,0,0,30,52,62,920,500,5047,2.6
21062,0,0,270,52,41,1465,500,5047,2.8
21063,1,0,290,62,72,1465,600,5047,4.2
21064,0,0,1161,62,0,181,200,5047,4.8
21065,1,0,155,62,30,949,500,5047,4
21066,1,0,115,62,30,792,400,5047,3.9
21067,1,0,39,62,29,181,500,5047,4
21068,1,1,397,5,22,1468,600,5047,4.3
21069,1,0,35,5,30,767,250,5047,3.8
21070,0,0,148,5,30,951,200,5047,4.2
21071,1,0,179,5,30,789,500,5047,4.1
21072,1,0,61,5,69,1121,100,5047,3.9
21073,1,0,99,5,13,467,500,5047,3.6
21074,0,0,57,5,62,767,600,5047,3.9
21075,1,0,75,5,30,767,350,5047,3.8
21076,0,0,49,5,70,1118,250,5047,3.5
21077,0,0,46,5,2,181,200,5047,3.8
21078,0,0,236,61,30,767,500,5047,4.3
21079,1,0,406,72,30,956,400,5047,4.4
21080,1,0,290,52,17,783,700,5047,4.2
21081,0,0,108,52,30,789,250,5047,3.9
21082,0,0,133,52,0,188,250,5047,3.9
21083,1,0,197,52,30,773,300,5047,4.1
21084,0,0,81,52,30,949,100,5047,4.1
21085,0,0,96,52,41,214,250,5047,4.1
21086,0,0,51,52,30,950,200,5047,3.8
21087,1,0,131,52,41,182,450,5047,3.9
21088,1,0,360,52,41,767,300,5047,3.9
21089,1,0,143,52,30,956,400,5047,4.1
21090,0,1,1103,62,5,891,1650,5047,4.3
21091,1,1,2423,62,21,723,1100,5047,4.6
21092,0,1,1284,62,20,1325,1600,5047,4.5
21093,0,0,690,62,20,1547,400,5047,4.3
21094,0,0,818,62,20,1289,600,5047,4.3
21095,0,1,858,62,20,1466,800,5047,4.3
21096,1,0,568,62,20,1136,700,5047,4.1
21097,0,1,617,62,38,1440,1800,5047,4
21098,1,0,591,62,20,68,700,5047,3.8
21099,1,0,633,62,20,1402,750,5047,4
21100,1,1,676,62,20,1296,900,5047,3.9
21101,1,1,428,62,20,1537,1100,5047,4.1
21102,1,0,335,62,20,1600,450,5047,3.8
21103,0,0,930,62,21,50,800,5047,4
21104,0,0,103,62,21,61,900,5047,3.7
21105,1,0,320,62,20,59,800,5047,3.9
21106,0,1,620,62,20,1222,1000,5047,3.9
21107,1,0,502,62,20,1196,600,5047,4.1
21108,1,0,149,62,20,521,700,5047,3.8
21109,0,1,137,62,20,796,700,5047,4
21110,0,0,81,62,20,1423,600,5047,3.7
21111,1,0,94,62,62,1085,350,5047,3.1
21112,1,0,180,62,20,1284,500,5047,2.3
21113,1,1,57,62,20,1539,900,5047,3.7
21114,0,0,97,62,24,1423,1000,5047,3.2
21115,1,0,349,62,20,1383,600,5047,3.7
21116,1,0,590,62,20,69,600,5047,3.4
21117,0,0,84,62,21,1099,1200,5047,4
21118,1,0,96,62,20,1599,400,5047,2.9
21119,0,0,332,62,62,1552,300,5047,4.3
21120,1,0,216,62,62,266,400,5047,3.8
21121,1,0,101,62,62,1597,400,551,3.5
21122,1,0,392,62,62,1474,400,5047,3.9
21123,1,0,74,62,62,1248,350,5047,3.8
21124,1,0,266,62,41,323,600,5047,3.9
21125,1,0,397,62,62,1156,450,5047,4
21126,0,0,75,62,62,1562,300,5047,3
21127,1,0,99,62,62,817,300,5047,3.8
21128,0,0,68,62,62,1587,450,5047,3.6
21129,1,0,108,62,62,1474,750,5047,3.5
21130,1,0,209,62,62,552,450,5047,3.8
21131,1,1,1026,5,20,1375,800,5047,4.4
21132,1,1,397,5,22,1468,600,5047,4.3
21133,1,0,245,5,20,296,600,5047,4.1
21134,0,0,175,5,62,305,350,5047,3.9
21135,0,0,180,5,62,235,300,5047,3.8
21136,1,0,110,5,20,68,500,5047,3.6
21137,1,0,68,5,20,1196,500,5047,3.7
21138,0,1,96,5,60,91,1200,5047,3.9
21139,1,1,405,5,21,1272,800,5047,3.1
21140,0,0,178,5,20,565,750,5047,4
21141,1,0,123,5,20,1554,750,5047,3.2
21142,0,0,239,5,22,699,600,5047,3.7
21143,1,0,99,5,13,467,500,5047,3.6
21144,1,0,285,5,20,582,800,5047,3.8
21145,0,0,49,5,70,1118,250,5047,3.5
21146,1,0,373,5,62,322,400,5047,3.8
21147,0,0,407,5,62,1597,400,5047,4
21148,1,0,136,5,62,322,500,5047,2.9
21149,0,0,57,5,62,767,600,5047,3.9
21150,0,0,51,5,62,817,200,5047,3.8
21151,1,0,162,5,62,1196,400,5047,3.7
21152,0,1,4781,52,49,1020,2600,5047,4.1
21153,1,1,1985,52,20,1375,2000,5047,4.9
21154,0,0,2324,52,52,909,1800,5047,4.3
21155,0,1,968,52,37,1296,2000,5047,4.3
21156,0,1,420,61,20,1296,1200,5047,4.5
21157,0,1,1367,52,20,163,1300,5047,4.8
21158,0,1,566,52,37,1073,2500,5047,4.2
21159,1,1,1157,52,20,521,1700,5047,4.5
21160,1,1,6470,52,21,41,1400,5047,4.8
21161,1,1,610,52,20,1156,1000,5047,4
21162,1,0,789,52,20,1680,1000,5047,4.5
21163,1,1,1103,52,20,1011,1500,5047,4.3
21164,1,0,1734,52,57,539,1400,5047,4.2
21165,0,0,218,52,20,262,800,5047,4.1
21166,1,0,4421,52,62,1547,150,5047,4.8
21167,0,0,777,52,46,968,1400,5047,4
21168,0,1,167,61,5,624,1400,5047,4.2
21169,1,1,471,52,21,1367,1200,5047,4.2
21170,1,0,317,52,20,1489,1200,5047,4.1
21171,1,0,274,52,13,404,600,5047,4.1
21172,1,0,80,52,13,332,500,5047,4.1
21173,0,0,493,52,20,1375,1500,5047,4.2
21174,0,1,1145,52,20,1416,1100,5047,4.3
21175,0,0,742,52,57,903,1500,5047,4.1
21176,0,1,405,52,46,718,1500,5047,4.1
21177,1,0,1196,52,62,1589,250,3061,4
21178,1,1,664,52,5,887,1100,5047,4.1
21179,1,0,324,52,20,1208,650,5047,3.8
21180,0,1,569,52,20,1416,1000,5047,4
21181,1,0,290,52,17,783,700,5047,4.2
21182,1,0,506,52,13,494,500,5047,4.2
21183,1,0,128,52,62,1547,100,5047,4.2
21184,0,0,117,52,20,565,500,5047,3.9
21185,1,0,444,52,20,524,600,5047,4.1
21186,0,0,613,52,20,592,500,5047,4.2
21187,0,0,356,52,62,1551,300,5047,4.3
21188,0,1,96,52,4,884,1100,5047,3.7
21189,1,0,358,82,20,1423,850,3691,3.9
21190,0,1,246,52,37,983,2500,5047,4.2
21191,1,0,144,52,62,1577,250,2979,4.2
21192,0,0,128,82,20,1222,600,5047,3.8
21193,0,0,1189,52,20,807,1500,5047,4.1
21194,1,0,327,52,51,1547,150,5047,4.1
21195,0,0,151,72,20,1443,700,5047,4
21196,1,1,167,52,20,1415,1100,3839,4.2
21197,0,0,76,52,62,1547,200,5047,3.8
21198,1,0,81,52,20,1607,600,5047,3.9
21199,1,0,344,52,62,593,350,2460,4
21200,0,0,62,72,20,1423,450,5047,4.1
21201,0,0,600,52,62,1589,200,5047,4.2
21202,0,0,750,52,62,1547,150,5047,4.1
21203,1,0,86,52,20,1031,600,5047,3.8
21204,1,0,152,72,20,1156,600,5047,4
21205,1,0,85,72,62,1547,200,3254,4.3
21206,0,0,212,52,62,1156,250,5047,4
21207,1,0,250,52,62,1235,300,5047,3.5
21208,1,0,173,52,62,1611,300,5047,4
21209,0,0,124,52,41,1112,400,5047,4.2
21210,0,0,62,52,62,1585,350,5047,4.2
21211,0,1,77,52,5,624,2000,5047,3.7
21212,1,0,462,52,62,552,200,5047,3.9
21213,1,0,441,82,62,1218,250,5047,3.9
21214,1,0,284,52,41,1670,400,5047,3.9
21215,0,0,116,52,41,1451,600,5047,3.1
21216,0,1,113,72,20,1222,1000,5047,3.7
21217,0,0,62,52,62,1628,200,5047,4.2
21218,1,0,72,52,13,425,500,5047,3.9
21219,1,0,252,52,13,455,400,5047,3.9
21220,0,0,52,52,62,865,250,5047,4
21221,0,0,101,82,20,1589,500,5047,3.6
21222,1,0,115,52,62,1636,200,5047,3.9
21223,0,0,57,52,62,1156,300,5047,2.9
21224,1,0,89,52,41,1242,500,5047,3.7
21225,1,0,87,72,62,866,200,5047,3.9
21226,1,0,470,52,41,1547,300,5047,4.2
21227,0,0,47,52,62,1070,300,5047,3.9
21228,1,0,58,52,41,1456,300,5047,4
21229,1,0,166,52,30,792,400,5047,4.1
21230,1,0,100,52,62,1196,400,5047,3.7
21231,1,0,71,52,67,934,500,5047,2.4
21232,1,0,185,50,62,1388,450,5047,3.9
21233,0,0,49,52,41,1586,800,5047,3.1
21234,1,0,72,52,41,1360,550,5047,2.7
21235,0,0,30,52,62,920,500,5047,2.6
21236,0,0,43,52,9,1021,150,5047,2.7
21237,1,0,291,52,63,1590,300,93,3.9
21238,0,0,270,52,41,1465,500,5047,2.8
21239,0,1,96,5,60,91,1200,5047,3.9
21240,0,1,1103,62,5,891,1650,5047,4.3
21241,0,0,97,62,24,1423,1000,5047,3.2
21242,0,1,4781,52,49,1020,2600,5047,4.1
21243,0,0,2324,52,52,909,1800,5047,4.3
21244,1,0,1734,52,57,539,1400,5047,4.2
21245,0,0,777,52,46,968,1400,5047,4
21246,1,1,471,52,21,1367,1200,3514,4.2
21247,0,0,742,52,57,903,1500,5047,4.1
21248,0,1,405,52,46,718,1500,5047,4.1
